id,date,author,text,type,author_channel_url,author_channel_id,edited_date,parent_post_id,parent_username,direct_reply_to,likes
UgwJpGpVJ1CTueDxJoB4AaABAg,2024-09-26T09:57:48Z,@gordonnorris4202,"A social house in Luxembourg costs around 700k eur...for which you are not a full owner as the land will remain to the state. And when you want to sell the house you will be force to sell it back to the state with more or less the same price. That is why there are many of these so called social houses which are not selling...cause the ones that can afford them, realize it is a bad business so they prefer to invest their money in something else and live across the border or rent (is some cases it is better to rent than pay mortgage to a social house).",Thread,http://www.youtube.com/@gordonnorris4202,UCgUrnxrfNGYo3T1MB2b-EXw,2024-09-26T09:59:20Z,,,,0
Ugwc8Gry5dy0t8vOHHB4AaABAg,2024-09-26T08:24:10Z,@yasssgawwwd5643,I live in Hawaii. Most expensive state in my country. I’m native Hawaiian and there are not many places for folks.,Thread,http://www.youtube.com/@yasssgawwwd5643,UCH2V1MOSKntsGg3dsD0xGNA,2024-09-26T08:24:10Z,,,,0
UgzV6R7YTBpBJYrTbZp4AaABAg,2024-09-25T15:22:09Z,@jhongparungao1673,"If you live in the richest country in the world, you have no disabilities or not even insane and you are poor?. Ohh really you can't blame anyone but yourself",Thread,http://www.youtube.com/@jhongparungao1673,UCjsEejszBvBnIYloPFkWyLw,2024-09-25T15:22:09Z,,,,0
Ugzhfh_EDdWlJRPkg294AaABAg,2024-09-25T13:59:09Z,@gordonnorris4202,"Those luxembourgers saying that the government doesn't care about luxembourgers are talking rubbish. The best paid jobs in Luxembourg are the state jobs which are only accessible to locals. And accusing immigrants that they are stealing jobs for the locals it is the classic way of victimizing yourself because you are either lazy, incompetent or not educated.",Thread,http://www.youtube.com/@gordonnorris4202,UCgUrnxrfNGYo3T1MB2b-EXw,2024-09-26T08:14:25Z,,,,0
UgzokJ5Ab3y0NDIru1x4AaABAg,2024-09-25T13:49:29Z,@gordonnorris4202,It seems that those 2 hungarians homeless are pretty happy with their choices. Why saved them if they like their status ?,Thread,http://www.youtube.com/@gordonnorris4202,UCgUrnxrfNGYo3T1MB2b-EXw,2024-09-25T13:49:29Z,,,,0
UgyFrXRykI2599I86I94AaABAg,2024-09-23T22:04:07Z,@BanangaTete-wg7bi,BECOMING SLAVES OF DESIRES AND PLEASURES IS A LIMITED WAY OF PERCEIVING LIFE.,Thread,http://www.youtube.com/@BanangaTete-wg7bi,UCcHU1UTYCatuUt51ra7NDlg,2024-09-23T22:04:07Z,,,,0
Ugw-vLMIsj9TzPyMk2h4AaABAg,2024-09-22T12:02:46Z,@giggles8458,"4:27 I suppose alexandra has a job dealing with this issue of homelessness, yet, apparently, she can't relate to a business owner's dilemma of having homeless camping out at their doorstep.
We need to have her running a coffee shop with homeless settling at her doorstep, that way she could tell her customers to be nice to the people who live at the doorstep of her business.",Thread,http://www.youtube.com/@giggles8458,UCHref6TATwPfYMjojczzvew,2024-09-22T12:05:43Z,,,,0
UgwfeD6X-TMDOIqNDFt4AaABAg,2024-09-21T13:39:47Z,@timourkhadashev8697,They are homeless but they find money for drugs,Thread,http://www.youtube.com/@timourkhadashev8697,UCaUWYEfXSgLzJCFEBUvDsDA,2024-09-21T13:39:47Z,,,,0
Ugx1pEJnN-o1uVZeqN54AaABAg,2024-09-21T09:01:56Z,@Davidsohn-l8v,"His son is already doing well in Business with those superhero figures he can sell for Thousand of Euros in a few years. I saw about 12 of them which can easily make him about $500,000,00",Thread,http://www.youtube.com/@Davidsohn-l8v,UCqXuI2IDRbIASYZ5LIhNFMA,2024-09-21T09:01:56Z,,,,0
UgztqpiCZVjrcI_1a4V4AaABAg,2024-09-20T08:52:46Z,@SongPeehoa,Shameless to the rich. Shameless to the government,Thread,http://www.youtube.com/@SongPeehoa,UCIsbKo0RKEsnnbSjnj8TFmQ,2024-09-20T08:52:46Z,,,,1
UgzJ_b3YLXU7kuPn1JB4AaABAg,2024-09-19T06:18:34Z,@SusanKassandra,It’s true those out of Lux get more than the locals. It’s the same all over the world.   People come to lux to steal and there are professional beggars.    Shocking that the world has become so distant from its own people.,Thread,http://www.youtube.com/@SusanKassandra,UCTQI5_Q5RWwM9NJriEMOMKg,2024-09-19T06:18:34Z,,,,0
UgwWL6MVIy9NBMbJYyl4AaABAg,2024-09-19T05:57:48Z,@giovannifrrri5495,Why are 2 Hungarian men there ??? 🤡🤣 They live that way because they want to live that way....,Thread,http://www.youtube.com/@giovannifrrri5495,UCKXMI7kFa3HiLwPhIH8CZIQ,2024-09-19T05:57:48Z,,,,0
Ugz3rgHxrpR-OZOMWnN4AaABAg,2024-09-18T08:11:15Z,@ebaidora-vs6rq,They say that their government doesn't think about them but why,Thread,http://www.youtube.com/@ebaidora-vs6rq,UClY2_7HgjyhuyUyLWu_c7_A,2024-09-18T08:11:15Z,,,,0
Ugwp-tkHR-xMeU6nSX14AaABAg,2024-09-17T14:56:51Z,@homelessakash,“Europe has to grow out of the mindset that Europe's problems are the world's problems but the world's problems are not Europe's problems.”,Thread,http://www.youtube.com/@homelessakash,UClMauqQnEYaKRaieRYbSJ7A,2024-09-17T14:56:51Z,,,,3
UgzZhHZsIu7deJAkQ2p4AaABAg,2024-09-17T03:46:14Z,@blackmaster999,POVERTY AND SUFFERING IS THE FUTURE OF EUROPE AND AMERICA.,Thread,http://www.youtube.com/@blackmaster999,UCNQGa6xs2klhLObE9Oz64QA,2024-09-17T03:46:14Z,,,,2
UgxO0X4pan3qte6HrIV4AaABAg,2024-09-17T00:10:32Z,@jimpage6116,Young Eric Thomas Larry Jackson Elizabeth,Thread,http://www.youtube.com/@jimpage6116,UCgQka88mklmeBsitCg0-tYw,2024-09-17T00:10:32Z,,,,0
UgyIyjOC9UwTcZjJtu54AaABAg,2024-09-16T03:45:43Z,@yolantadianow1584,All poverty around western world is programed by wealthy. They dont care and they been working since WWII  to get control over us. Make us slaves for own benefits.,Thread,http://www.youtube.com/@yolantadianow1584,UCmJa4qDqRYLwRa-P-kWpOTQ,2024-09-16T03:45:43Z,,,,0
UgzSlM5bEDr8qUyvAvJ4AaABAg,2024-09-16T03:37:04Z,@nagibanina,"The only hospice ( for people WHO lost their home for some reason) in our town is now closed, and We have 6 -7 months winter",Thread,http://www.youtube.com/@nagibanina,UC9YQORnlEgGjX0YAR9Fg5XA,2024-09-16T03:37:04Z,,,,0
UgwSczNlqTWeoEw-zI94AaABAg,2024-09-16T00:23:13Z,@raquetdude,Private companies ain’t gonna solve this… traditional right wing economics ain’t working here,Thread,http://www.youtube.com/@raquetdude,UCSPbjHHVEBz1LOzJTJC67wg,2024-09-16T00:23:13Z,,,,0
UgyU-9cEplBHYwDnyqZ4AaABAg,2024-09-15T17:37:14Z,@wuuduu609,that huingarian guy is lying about life in Hungary... why?,Thread,http://www.youtube.com/@wuuduu609,UCNid_havpRe8psnBZNV23iQ,2024-09-15T17:37:14Z,,,,0
Ugz_BxbDhq2ig7f-y8F4AaABAg,2024-09-15T16:44:29Z,@asdrubalsoto-o1f,Williams Maria Thompson Nancy Lewis Cynthia,Thread,http://www.youtube.com/@asdrubalsoto-o1f,UCs84atoSuWUAHWmLwaKWHVA,2024-09-15T16:44:29Z,,,,0
UgzKFBqgkcPTaR7fn694AaABAg,2024-09-15T15:21:51Z,@canada.589,canada opps sorry my bag,Thread,http://www.youtube.com/@canada.589,UCgE2sW9jf3x8tOzxDGuzIWQ,2024-09-15T15:21:51Z,,,,1
UgzhALhQM3oa8fSuUBl4AaABAg,2024-09-15T08:11:51Z,@spheremechanicaldmartini224,Don’t compare North African doctors with German doctors there no match at all the African and Asian doctors get the final advice from the top doctor which is German or French,Thread,http://www.youtube.com/@spheremechanicaldmartini224,UC95nzL5uxZXO3-BOOTxVYpw,2024-09-15T08:11:51Z,,,,0
Ugw7oIXiMeucSfZIePt4AaABAg,2024-09-15T08:06:47Z,@spheremechanicaldmartini224,They can go to Hungary why live there like that?,Thread,http://www.youtube.com/@spheremechanicaldmartini224,UC95nzL5uxZXO3-BOOTxVYpw,2024-09-15T08:06:47Z,,,,0
UgxIbV9zRcnO1P033AJ4AaABAg,2024-09-15T07:35:29Z,@rabiefashiongala,The lady is an angel ❤,Thread,http://www.youtube.com/@rabiefashiongala,UC9ngM73F0FGxU6rC7b9Efyw,2024-09-15T07:35:29Z,,,,0
UgzIJLxgnI5_QR3L3ap4AaABAg,2024-09-15T02:44:30Z,@Rebecca-zr3lu,"God, thank you for helping mankind forgive each other from the heart in Jesus name. Amen 🙏",Thread,http://www.youtube.com/@Rebecca-zr3lu,UCOsnyF6xHN3RE4id5mbmVWA,2024-09-15T02:44:30Z,,,,1
UgznfwaQ3hzlaZvQ7qp4AaABAg,2024-09-14T23:27:57Z,@nirimalanaidoo4607,Kindness is a great thing ..some people may not agree ..the will only know if they homeless ..I pray the government help ..especially the elderly.  All lives matter ..young or old ..south Africa,Thread,http://www.youtube.com/@nirimalanaidoo4607,UCYBS6Mu7LYR793v8nwtF9PQ,2024-09-14T23:27:57Z,,,,0
Ugzom2G9DmH7faxsOD14AaABAg,2024-09-14T18:01:27Z,@geraldmilton9740,Hall Jeffrey Davis Lisa Thompson Lisa,Thread,http://www.youtube.com/@geraldmilton9740,UCdlxqWLgpBcoeZw6CIYJHVQ,2024-09-14T18:01:27Z,,,,0
UgxJEKKvrKW1i2kECUx4AaABAg,2024-09-14T13:55:58Z,@dianaroger9035,Martinez Kenneth Anderson William Allen Mark,Thread,http://www.youtube.com/@dianaroger9035,UCuI-QElk-69Yn2QP4JkEjgg,2024-09-14T13:55:58Z,,,,0
UgyJv6fnVhTgQHiudg54AaABAg,2024-09-14T03:21:53Z,@TheSukaro,I never seen in Melbourne streets that many homeless as well! But!!!! if these people would be offered with a normal lifestyle they would refuse!,Thread,http://www.youtube.com/@TheSukaro,UCb5rjuOJGE5DvI_zkgmZ7KQ,2024-09-14T03:21:53Z,,,,0
UgyB0Qvw5ILsIzz_Y-x4AaABAg,2024-09-13T21:02:26Z,@fatoomgierdien110,You are Most Noble for helping others. 🤲🏻🙏🌿,Thread,http://www.youtube.com/@fatoomgierdien110,UChUq16js57w7RpKRIxVuYLA,2024-09-13T21:02:26Z,,,,0
UgyFydyK1q_WGj42v0N4AaABAg,2024-09-12T22:01:19Z,@618B,Poverty and the homeless are a worldwide problem.,Thread,http://www.youtube.com/@618B,UCY5kbXrmux8JAm3RgQER_XQ,2024-09-12T22:01:19Z,,,,0
A8IpGcn5PNuA8MTIUukhE5,2024-09-14T07:57:34Z,@vidamariaixchel4962,The result of the “elite’s” ( all Satanic pedophiles ) GREED.,Reply,http://www.youtube.com/@vidamariaixchel4962,UCY5kbXrmux8JAm3RgQER_XQ,2024-09-14T07:57:34Z,UgyFydyK1q_WGj42v0N4AaABAg,@618B,,0
Ugx1hKzSWXv_t4qz8YV4AaABAg,2024-09-12T19:15:52Z,@CaptainChapin,9:26 goofy thinks he’s owed a job😂,Thread,http://www.youtube.com/@CaptainChapin,UCmtukXBpFbLpY2Xg0y_BqMQ,2024-09-12T19:15:52Z,,,,0
UgwtAM9F2g5UvGSbBQJ4AaABAg,2024-09-12T19:14:42Z,@CaptainChapin,"8:35 when in doubt t blame the immigrants, bc I guess it’s their fault you didn’t graduate grade school😂😂😂",Thread,http://www.youtube.com/@CaptainChapin,UCmtukXBpFbLpY2Xg0y_BqMQ,2024-09-12T19:14:42Z,,,,0
Ugygt1dYmH4jDmrTyTJ4AaABAg,2024-09-10T22:34:56Z,@tonypasma1707,Cool,Thread,http://www.youtube.com/@tonypasma1707,UCKOMtwNfXoDy6yNV50TQqyg,2024-09-10T22:34:56Z,,,,0
UgytsDRZtekHCwWgbfF4AaABAg,2024-09-10T18:59:03Z,@mike4769,They will go to whomever gives them the most free stuff.,Thread,http://www.youtube.com/@mike4769,UCL_aaOI4pDm1ZNPnU0qbVsg,2024-09-10T18:59:03Z,,,,0
Ugy-Azr5mH4GftzZ2cl4AaABAg,2024-09-09T21:06:37Z,@dusancville,"Fantastic, in Luxembourg even homeless are informed that Mr Orban is horrible.
DW next time try to find some more competent speaker for comments on politics.",Thread,http://www.youtube.com/@dusancville,UC4eFC-sPlj5xrztdQj_25iA,2024-09-09T21:06:37Z,,,,0
UgxjoPDMUzxOU_nx6gx4AaABAg,2024-09-09T13:39:21Z,@markmugi8242,what? Europe??...... i thought its in kenya where this is found.,Thread,http://www.youtube.com/@markmugi8242,UCLphayly_ciOxZbbNAs2dKA,2024-09-09T13:39:21Z,,,,0
Ugx-1iNPnWSGnPioGBR4AaABAg,2024-09-09T13:07:01Z,@ChapmanRod-d2l,Lewis Gary Hall Laura Lee Anthony,Thread,http://www.youtube.com/@ChapmanRod-d2l,UCL-0oQ_j15kxZOnRoMs5CKQ,2024-09-09T13:07:01Z,,,,0
UgzL9QPMtF6g6tvKtY94AaABAg,2024-09-09T11:56:55Z,@bxba4589,"See how the faithful city
    has become a prostitute!
She once was full of justice;
    righteousness used to dwell in her—
    but now murderers!
22 Your silver has become dross,
    your choice wine is diluted with water.
23 Your rulers are rebels,
    partners with thieves;
they all love bribes
    and chase after gifts.
They do not defend the cause of the fatherless;
    the widow’s case does not come before them.",Thread,http://www.youtube.com/@bxba4589,UCp8DHGhPsTFTKBxbgIKrgKA,2024-09-09T11:56:55Z,,,,0
UgwWm4hbetKxSzb0GLJ4AaABAg,2024-09-09T09:30:56Z,@NatashaNizxcce-ic4qg,Martinez Paul Jackson Michelle White Dorothy,Thread,http://www.youtube.com/@NatashaNizxcce-ic4qg,UCKfBvg2aJXFoZxcXqO_bq5A,2024-09-09T09:30:56Z,,,,0
UgyMn9LGRvDhXlEgGbl4AaABAg,2024-09-09T07:33:35Z,@BurnsAaron,Williams Robert Perez Jessica Jones Eric,Thread,http://www.youtube.com/@BurnsAaron,UCHmyvLkV4nx2QW_OA-j85vA,2024-09-09T07:33:35Z,,,,0
UgzrPlr6vx67iwpSIJZ4AaABAg,2024-09-08T23:54:32Z,@landroydee8127,"Ohh I show the story of Luxemburg people's life and the leaving condition quiet sometimes alone and other problems works high cost renting apartment,food is high prices Etc. Ameen.",Thread,http://www.youtube.com/@landroydee8127,UCRrcY79FXy_DAUXf1cWAMpQ,2024-09-08T23:54:32Z,,,,0
UgxasOsjvAmOaBb0Cad4AaABAg,2024-09-08T19:16:57Z,@NUk-wx8ev,Must go back to Romania 🇷🇴 immediately than living on street,Thread,http://www.youtube.com/@NUk-wx8ev,UC3_qJ6g4aA5R6TeIdJwlMzQ,2024-09-08T19:16:57Z,,,,0
UgxSCy7N_Jfcmxe49jR4AaABAg,2024-09-08T10:06:09Z,@muhammed1sulaiman739,"I have watched alot of programs about homelessness in western Europe and the USA, and I have found out that there is no problem of housing or jobs, but the problem is drug addiction, that is core root of homelessness.",Thread,http://www.youtube.com/@muhammed1sulaiman739,UCNlEWTXkRXoE1egUcVUvsvQ,2024-09-08T10:06:09Z,,,,0
UgwdwD4FJEIMvngDZgt4AaABAg,2024-09-08T05:30:58Z,@JyotiVlogs-x6t,Europe 🌍,Thread,http://www.youtube.com/@JyotiVlogs-x6t,UCH2qo_p3MQAgQvJ552DhI3w,2024-09-08T05:30:58Z,,,,0
UgyVGRUMQbnhq_ncNWJ4AaABAg,2024-09-07T20:54:26Z,@blessingndlovu9037,Poverty in Europe?! No ways!,Thread,http://www.youtube.com/@blessingndlovu9037,UC_REVMfH1mz3IT-uY_vxm8Q,2024-09-07T20:54:26Z,,,,0
UgwHWWL805ieVGPLOfJ4AaABAg,2024-09-07T12:21:40Z,@rubenreyes4477,Monaco 🇲🇨 is the richest country in Europe. Not Luxembourg 🇱🇺.,Thread,http://www.youtube.com/@rubenreyes4477,UCOZvSvMt3o3eIvlyePQB-ZA,2024-09-07T12:21:40Z,,,,0
UgzChzxkI6-sORoTg6d4AaABAg,2024-09-07T08:20:56Z,@Interlocutor67,Yet mass immigration continues unabated.,Thread,http://www.youtube.com/@Interlocutor67,UCzrvwzTd16_0Yb4kEW4q1Fw,2024-09-07T08:20:56Z,,,,0
Ugxhz6E5KhrsBoTNg0d4AaABAg,2024-09-06T17:00:38Z,@JolexHopeAlfanta,It's not people in Luxembourg who are poor... it's the people who come into the country....,Thread,http://www.youtube.com/@JolexHopeAlfanta,UC0LtB49Cch3GkXlUQwTeVhw,2024-09-06T17:00:51Z,,,,0
Ugy9sRu88FlxRP9g25t4AaABAg,2024-09-05T12:54:30Z,@azharidris7092,what an oxymoron.. if you have that level of poverty then you are not rich.. stop thinking you are wealthy..,Thread,http://www.youtube.com/@azharidris7092,UCWRTCn5jfVOajmGuvGJdaOg,2024-09-05T12:54:30Z,,,,0
UgwCC3ZDc238O4Q7bSp4AaABAg,2024-09-05T11:52:53Z,@JustinVanhouten-p3l,Lopez Helen Wilson Joseph Johnson Christopher,Thread,http://www.youtube.com/@JustinVanhouten-p3l,UCwOTq33dQiBcuV9x0vqaeUg,2024-09-05T11:52:53Z,,,,0
Ugylc1eFGa_8Cdl7C_J4AaABAg,2024-09-03T14:44:49Z,@perugino25,"In the US, People are let to coming in the country illegally and government provides with everything for them and yet they complain even though they have never paid a dime in TAXES!!! send them back as far I concern, ungrateful people!!!!!",Thread,http://www.youtube.com/@perugino25,UCXo6ABpAiqtMAfgZUX49uow,2024-09-03T14:49:32Z,,,,1
Ugw0PUoWEpMTgeLExqF4AaABAg,2024-09-03T10:54:17Z,@MarcellusMerlin,Clark Carol Young Kenneth Thomas Daniel,Thread,http://www.youtube.com/@MarcellusMerlin,UCZC4EWiolu0OVeyPzAEApUw,2024-09-03T10:54:17Z,,,,0
UgyFkq8AFTimwprucJh4AaABAg,2024-09-03T10:10:03Z,@нинавасильева-щ3е,Anderson Deborah Lee Michelle Harris Lisa,Thread,http://www.youtube.com/@%D0%BD%D0%B8%D0%BD%D0%B0%D0%B2%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B0-%D1%893%D0%B5,UC8M1NEFcc0fGVt6pTxHvisg,2024-09-03T10:10:03Z,,,,0
UgzeyOWI5kv6wsAZrol4AaABAg,2024-09-03T06:28:44Z,@Hiujh-f5m,Walker Angela Wilson Angela Wilson Maria,Thread,http://www.youtube.com/@Hiujh-f5m,UCChgAkV4YFov_SY_OGJToKg,2024-09-03T06:28:44Z,,,,0
UgyKW2vTa-la0AnWuwl4AaABAg,2024-09-02T21:04:03Z,@joeoliveira8558,May the Lord have pitty,Thread,http://www.youtube.com/@joeoliveira8558,UCiWmnbw8FA-D_HJuqOeh20g,2024-09-02T21:04:03Z,,,,0
Ugz4aZ4cpU9X3scEOUh4AaABAg,2024-09-02T01:38:21Z,@Nicokash392,"Gotta give money to support Ukraine, instead of helping your own people.",Thread,http://www.youtube.com/@Nicokash392,UCVqmq6CAGN6979FgZH0NuuQ,2024-09-02T01:38:21Z,,,,0
Ugx91FE--pq8JfHKU854AaABAg,2024-09-01T09:14:43Z,@lifelessons069,"It's everywhere,, there is no country left ,, homeless everywhere, but it's because of both sides .. people's bad habits bad government.",Thread,http://www.youtube.com/@lifelessons069,UC7tV0kMjws1lcO5ya0iTjrQ,2024-09-01T09:14:43Z,,,,0
Ugyjc2HokAshOtk0BxF4AaABAg,2024-08-31T07:44:13Z,@arunmishra4285,If its so bad why did u leave home. Its better than your own country. Did u contribute to the society?,Thread,http://www.youtube.com/@arunmishra4285,UCKoRuVOM8wKh4fXNZrjHzAA,2024-08-31T07:44:13Z,,,,0
UgzkTbvnCIfIYqlIrGR4AaABAg,2024-08-31T04:25:18Z,@mohammadinamullah9380,Poverty is more a case of mindset than failure of responsibility of state.,Thread,http://www.youtube.com/@mohammadinamullah9380,UCHhHfey9JyL9sLnZRDlVS5Q,2024-08-31T04:25:18Z,,,,0
UgwuEtZzw8nqu_Ntv8t4AaABAg,2024-08-30T20:49:51Z,@dratovytee,"In  russia no one is homeless because their socialist government give them free apartments free education and free health ,perfect  socialist nation",Thread,http://www.youtube.com/@dratovytee,UCuAyQMhEMN_eSRZPEgNi6ZQ,2024-08-30T20:50:34Z,,,,0
UgyKmacpkzrFzvR_-YZ4AaABAg,2024-08-30T20:47:41Z,@dratovytee,"Poor europe i prefer them to join russia for better living, at least russia will provide you with home and food , join russia",Thread,http://www.youtube.com/@dratovytee,UCuAyQMhEMN_eSRZPEgNi6ZQ,2024-08-30T20:47:41Z,,,,0
A7mDVvhqD_VA7rHBy7m4V8,2024-09-01T19:56:07Z,@Ingrid-wf4cl,People in the rural areas in Russia are poor.,Reply,http://www.youtube.com/@Ingrid-wf4cl,UCuAyQMhEMN_eSRZPEgNi6ZQ,2024-09-01T19:56:07Z,UgyKmacpkzrFzvR_-YZ4AaABAg,@dratovytee,,0
UgybecgNlGtx7xGm6EV4AaABAg,2024-08-30T20:41:31Z,@dratovytee,Hahaha russia is becoming rich in reality and this fucking European become poor great to watch,Thread,http://www.youtube.com/@dratovytee,UCuAyQMhEMN_eSRZPEgNi6ZQ,2024-08-30T20:41:31Z,,,,0
UgwyErXstQs3TUldjIl4AaABAg,2024-08-30T20:40:39Z,@dratovytee,Hahah,Thread,http://www.youtube.com/@dratovytee,UCuAyQMhEMN_eSRZPEgNi6ZQ,2024-08-30T20:40:39Z,,,,0
Ugzth0qwfftWAQnyXoV4AaABAg,2024-08-30T10:22:56Z,@kaamos79,"If you're a migrant and living like this, you shouldn't be there, it's that simple.",Thread,http://www.youtube.com/@kaamos79,UC27idDfaU2ALSOPKBLuGJVA,2024-08-30T10:22:56Z,,,,0
UgzKDJP4qUIwCl_z89V4AaABAg,2024-08-29T15:20:54Z,@alberthenriette8976,"Luxumbourg don't have much of natural resources. But it have plenty of maffia , drug dealers and sex human traffickers.
Luxumbourg is a Tax Haven and paradise of the power elites.😅",Thread,http://www.youtube.com/@alberthenriette8976,UCbKHw1Tes1XsROHebHkVkRA,2024-08-29T15:23:01Z,,,,0
A7j3JaeEADEA89EjPf23Zm,2024-09-09T04:40:10Z,@NnNn-yr7mu,@@alberthenriette8976 alb it's called Mafia actually ....,Reply,http://www.youtube.com/@NnNn-yr7mu,UCbKHw1Tes1XsROHebHkVkRA,2024-09-09T04:40:10Z,UgzKDJP4qUIwCl_z89V4AaABAg,@alberthenriette8976,@alberthenriette8976,0
Ugx7Q5DmMxiEt9E3XIt4AaABAg,2024-08-29T13:30:48Z,@marcdb1412,I feel so sad to see people in such misery in a rich country like Europe. Shame on you politicians. You just talk but you do nothing to bring fairness and justice to citizens. YOU JUST TALK....blah blah blah.,Thread,http://www.youtube.com/@marcdb1412,UC3659VzqqCvf5nqF3xA1pSQ,2024-08-29T13:30:48Z,,,,0
UgwNK4dGiT_D-gIq4q94AaABAg,2024-08-29T13:10:53Z,@PaulusRichards-ll4gv,You see those so-called PhD politicians ignoring things like this before it happens be careful Berlin Germany.. by increasing rent so often this is what going to happen.. I thought people was so educated would know this 😅😅😅😅,Thread,http://www.youtube.com/@PaulusRichards-ll4gv,UCNIhUIXrfoukTiaA7owINxA,2024-08-29T13:10:53Z,,,,0
UgzFMKYzK0foFXOJexp4AaABAg,2024-08-29T08:54:23Z,@myriaml173,"Saying that the average annual income in Luxembourg is 116k and almost 20% poverty is wrong. I live and work in Lux and the places that pay good money is banks and government, but even there lots do not have that income. Middle class is far below 116k, salary comes closer to 60-70k. If the purpose is to dramatise the situation you should have left out the part where the one homeless man says he's getting social security for free. It is clear that being homeless in Luxembourg is better than in any other country. Not saying that they have a good live in Lux. I feel sorry for everyone in that situation. But don't put out wrong facts to fit your purpose. Other than that I loved the documentary.",Thread,http://www.youtube.com/@myriaml173,UCf4LMIhBCXcg2LmxVXHhYPg,2024-08-29T08:54:23Z,,,,1
UgzFr8YfUBJBhTR6CwV4AaABAg,2024-08-29T08:35:39Z,@HaadBajwa-g3e,"Competition is way to high in modren world 🗺.  I am handicapped by birth, legally ⚖ blind from right eye 👁‍🗨 by birth.  My handwriting is poor and if it wasn't for computers 🖥 I would have never graduated 🎓 college.  If it wasn't for inheritance I would be poor and most probably homeless or dead ☠. We are not all equal some of us need help.",Thread,http://www.youtube.com/@HaadBajwa-g3e,UC11MHyOOdcCshHGvFDvnJUQ,2024-08-29T08:35:39Z,,,,0
Ugzd7pIdgVOnl8OG_XF4AaABAg,2024-08-29T03:27:42Z,@gamingshortzzzz4480,Bloody migrants eating our taxes,Thread,http://www.youtube.com/@gamingshortzzzz4480,UCnrbzzmmji-5TS5EwLgcp0w,2024-08-29T03:27:42Z,,,,0
UgweVw7ocyP0kWeecnl4AaABAg,2024-08-29T03:00:59Z,@3x157,He's 22 and wants a job but has no education or experience to do that job. I see!,Thread,http://www.youtube.com/@3x157,UCI4LUjGAYCcMw0t4zxWaFzQ,2024-08-29T03:00:59Z,,,,0
UgwrEgcpW589YybPNgp4AaABAg,2024-08-28T08:13:02Z,@RiteshChaudhary-h1b,Capitalism is only for business man or i can say billionaire,Thread,http://www.youtube.com/@RiteshChaudhary-h1b,UCWOnpc_9GCBgfwDEux_YLdA,2024-08-28T08:13:02Z,,,,0
UgxHv9r0TeB46HJiOQN4AaABAg,2024-08-27T22:00:05Z,@saulcorvera1405,"Had you seen the streets in Los Angeles California and New York City or San Francisco California? It,s crazy, sometimes I wonder what our Leaders are doing about it? It,s Fuc#}{€%*+¥_|~{## Up",Thread,http://www.youtube.com/@saulcorvera1405,UCd3fK-S6gHFSDAGE-J82pOA,2024-08-27T22:00:05Z,,,,0
Ugxq4XB2upGzDoAbPQV4AaABAg,2024-08-27T21:54:42Z,@saulcorvera1405,"Wow I just can not believe it, what’s going on in the world 🌎 it seems to be everywhere either in Europe or America 🇺🇸 it’s pretty bad",Thread,http://www.youtube.com/@saulcorvera1405,UCd3fK-S6gHFSDAGE-J82pOA,2024-08-27T21:54:42Z,,,,0
UgxI39V9khbKlwCLYrB4AaABAg,2024-08-27T10:11:30Z,@brigittelikeslanguages8916,What a depressing/ saddening documentary that shows Hungarian men on the streets in Luxembourg. 🇱🇺 😢,Thread,http://www.youtube.com/@brigittelikeslanguages8916,UCSMO5NJj6gJGF8DsUzc8Q0Q,2024-08-27T10:11:30Z,,,,0
UgyDYY12qMCLh8HLJ1V4AaABAg,2024-08-27T05:42:40Z,@NanaBa-s9r,Court of Justice in a shell country,Thread,http://www.youtube.com/@NanaBa-s9r,UC7JifFqhs1gIgukClA96Cwg,2024-08-27T05:42:40Z,,,,0
Ugx_VgOglcnuKkGQTJ54AaABAg,2024-08-26T23:56:47Z,@HawrarLyrics,God bless Alexandra.,Thread,http://www.youtube.com/@HawrarLyrics,UCogXZM1K3eryhb-ytg9Dynw,2024-08-26T23:56:47Z,,,,0
UgwN4qVBBrd6KQvMiQ94AaABAg,2024-08-26T22:52:47Z,@thefamousmuslim,The European people deserve better. The people of Luxembourg deserve better.,Thread,http://www.youtube.com/@thefamousmuslim,UCFpfu6HCOkgcja3lHh9eMVQ,2024-08-26T22:52:47Z,,,,0
UgwoecjmDL9mNMMg5lB4AaABAg,2024-08-26T22:49:18Z,@thefamousmuslim,The European people deserve better. The people of Luxembourg deserve better.,Thread,http://www.youtube.com/@thefamousmuslim,UCFpfu6HCOkgcja3lHh9eMVQ,2024-08-26T22:49:18Z,,,,0
UgytmBiWx2aWALspVNJ4AaABAg,2024-08-26T21:44:00Z,@dBhattDavid,"Ancient israeli law entitles evey cotizen right to get piece of farm land for free, which in turn gives them farming work. Why can't modern society adopt similar laws.",Thread,http://www.youtube.com/@dBhattDavid,UCPG9XeDgHTMeIKyX9yROs4g,2024-08-26T21:44:00Z,,,,0
UgzrUoibkdIwbf257VF4AaABAg,2024-08-26T11:24:49Z,@ukukurts432,Eu doesn’t work in this regard,Thread,http://www.youtube.com/@ukukurts432,UC-ZxuldMCZxqEtBiR-vGOSw,2024-08-26T11:24:49Z,,,,0
